year,sector,energy_related,gross_emissions_gtco2,dirty_stock_fraction,annual_transition_investment_usd_tn,cumulative_transition_investment_usd_tn,learning_factor,natural_clean_retirement_fraction,early_retirement_fraction
2033,Aviation and shipping,True,2.1311444854317942,0.8312904148261361,0.29474878152719214,1.415943094478953,0.8823032695697391,0.03475139622956558,0.0027430946834377593
2033,Other energy,True,2.6382201069137654,0.5760639833712935,0.5558981527122498,3.1628264789875207,0.755491368439081,0.032932429033997165,0.04965216827465255
2033,Land-use CO2,False,2.2768328811520835,0.5826939400416667,0.474762459340199,2.7633495725500783,0.8811647134344018,0.02190578721961153,0.052573889327067684
2034,Power,True,6.167373764147344,0.3835981817524202,1.1553534892520807,8.307815315601536,0.6158992490360599,0.015246350626089833,0.05854598640418496
2034,Industry,True,5.84059075334083,0.5573860312382046,0.9131762847517719,5.561232053545844,0.7015436918688661,0.02554198095044229,0.05562151157241034
2034,Road transport,True,2.3745348044157764,0.3358930237227825,0.6523743439501346,4.942648351258674,0.5843990287963121,0.02895629514851573,0.06949510835643777
2034,Buildings,True,1.9617860313418825,0.5817371082173955,0.5067997382763265,3.033888989807709,0.7171171135548211,0.026442261835155557,0.05287717582633784
2034,Aviation and shipping,True,2.0716991883632097,0.7870648954792471,0.338804997567467,1.75474809204642,0.8598252559608982,0.033251616593045444,0.010973902753843606
2034,Other energy,True,2.294377513619558,0.48795174298918154,0.5781622302825028,3.7409887092700234,0.7364559995800627,0.028803199168564674,0.0593090412135473
2034,Land-use CO2,False,2.035791821288181,0.5166552935036113,0.4953289159197162,3.2586784884697946,0.8704788729070045,0.019423131334722225,0.046615515203333346
2035,Power,True,5.2806762843569794,0.3217110084296964,1.1782413706893742,9.48605668629091,0.6010173723685605,0.012786606058414007,0.04910056726430979
2035,Industry,True,5.16596059608446,0.48158153098980877,0.9639840837575291,6.525216137303373,0.6847027603757242,0.022295441249528185,0.05350905899886765
2035,Road transport,True,1.8857478217202748,0.2597572716789518,0.6117276289649456,5.55437598022362,0.568627458170215,0.0223928682481855,0.053742883795645215
2035,Buildings,True,1.728489273686139,0.5026208614998298,0.5392617448001668,3.5731507346078755,0.6958031914866599,0.02326948432869582,0.05584676238886997
2035,Aviation and shipping,True,1.990840183963078,0.7347588938454473,0.39112534334420906,2.1458734353906292,0.8392623984583654,0.03148259581916988,0.02082340581462979
2035,Other energy,True,1.9482858401890724,0.40109633273710726,0.5911087984675436,4.332097507737567,0.7202154107481037,0.024397587149459075,0.06245782310261524
2035,Land-use CO2,False,1.8220687482088538,0.4581010269065353,0.5245510299762312,3.7832295184460256,0.8609172906419214,0.017221843116787042,0.04133242348028891
2036,Power,True,4.294310182591575,0.2558259228882664,1.156206364040771,10.642263050331682,0.5884036206882688,0.01072370028098988,0.05516138526044011
2036,Industry,True,4.420076719018978,0.40038837692130824,0.9692078956391943,7.494424032942566,0.6704402848523769,0.01926326123959235,0.061929892828908144
2036,Road transport,True,1.4035014837536937,0.18676681965554423,0.5519509208737816,6.106326901097401,0.5561357413072959,0.017317151445263454,0.0556733005781441
2036,Buildings,True,1.4706796565783438,0.41788054149228837,0.5420870416628003,4.115237776270676,0.6779117321604595,0.02010483445999319,0.06463548554754825
2036,Aviation and shipping,True,1.8461947335384665,0.6563221330640016,0.4283671423255343,2.5742405777161634,0.8210868649445452,0.029390355753817893,0.04904640502762787
2036,Other energy,True,1.5861816145388583,0.3122685218385518,0.5643267963841213,4.896424304121688,0.7069338224765872,0.020054816636855363,0.06877299426170005
2036,Land-use CO2,False,1.5871474061476014,0.3937390153829045,0.5345205057404631,4.317750024186489,0.8525388548215456,0.015270034230217843,0.04909197729341298
2037,Power,True,3.3101382685802143,0.19231498739455205,1.1250005486326644,11.767263598964346,0.5775994524487458,0.008527530762942213,0.05498340473077213
2037,Industry,True,3.6611048429465423,0.3198327164853373,0.980588693813516,8.475012726756082,0.6580256425651746,0.01601553507685233,0.06454012535911861
2037,Road transport,True,0.9795897692143923,0.12413960829406491,0.48421094535728976,6.590537846454691,0.5462738846150901,0.012451121310369616,0.05017609005110969
2037,Buildings,True,1.2084468585867678,0.33380556593457267,0.5483556055696962,4.663593381840372,0.662451591847564,0.016715221659691536,0.06735975389802415
2037,Aviation and shipping,True,1.6520472784263789,0.559539207101692,0.46941573947983367,3.043656317195997,0.8047076364881133,0.026252885322560062,0.07053004063974945
2037,Other energy,True,1.2425893929194336,0.22954076140909901,0.5336135574150331,5.4300378615367215,0.6959053927803401,0.01561342609192759,0.06711433433752519
2037,Land-use CO2,False,1.3461931121022144,0.32772414030197655,0.5521482430653007,4.86989826725179,0.8449805916519708,0.013124633846096818,0.05289024123483116
2038,Power,True,2.4148450238503645,0.13621267842587428,1.0830545336560775,12.850318132620425,0.5682960963039931,0.006410499579818402,0.04969180938885937
2038,Industry,True,2.9412262350552467,0.24505880012904013,0.9976421810085708,9.472654907764653,0.6469881139470912,0.012793308659413492,0.06198060769688368
2038,Road transport,True,0.6450230831445227,0.0757684640018817,0.4109955248525556,7.0015333713072465,0.5385803402473702,0.008275973886270995,0.04009517040591223
2038,Buildings,True,0.9598008311026123,0.2557649272508736,0.5577948618927316,5.221388243733104,0.6487917209537729,0.013352222637382907,0.06468841604631619
2038,Aviation and shipping,True,1.4541491005144915,0.46486864043642373,0.5138159616334416,3.5574722788294384,0.7897482640913556,0.02238156828406768,0.07228899838120063
2038,Other energy,True,0.9437488796147141,0.1587532352823309,0.498612994831566,5.928650856368288,0.6866743503872782,0.011477038070454951,0.059310488056313164
2038,Land-use CO2,False,1.113144086001903,0.26387509205531595,0.5780839421250569,5.447982209376846,0.8379955971409676,0.010924138010065886,0.05292491023659475
2039,Power,True,1.666811273854311,0.09055643939039325,1.0258308535480536,13.876148986168477,0.5603032963574657,0.004540422614195809,0.041115816421285215
2039,Industry,True,2.300496375138592,0.17977817278105207,1.0166201148973355,10.489275022661989,0.6370397821867898,0.009802352005161606,0.055478275342826455
2039,Road transport,True,0.4076529462742603,0.042128830978897205,0.3345018558407841,7.336035227148031,0.532719135545626,0.00505123093345878,0.028588402089525705
2039,Buildings,True,0.7385548305094642,0.18763232031834265,0.5683078681425142,5.789696111875618,0.6365466091105478,0.010230597090034942,0.057902009842495994
2039,Aviation and shipping,True,1.2617889785401624,0.3761135620912104,0.5722861805556166,4.129758459385055,0.7757033077612475,0.01859474561745695,0.07016033272775637
2039,Other energy,True,0.7044070094099809,0.10289588679312367,0.457743014878201,6.386393871246488,0.6789552519796686,0.007937661764116545,0.0479196867250907
2039,Land-use CO2,False,0.8993360457560486,0.20529754678247908,0.6113767788041619,6.059358988181008,0.8314259508846171,0.008795836401843865,0.04978170887099304
2040,Power,True,1.0911695153957357,0.05626760477997727,0.9514118249749366,14.827560811143414,0.5534923334536568,0.003018547979679775,0.0312702866307362
2040,Industry,True,1.7634738922440218,0.12602728410142244,1.0347365095186631,11.524011532180651,0.6279947016738576,0.007191126911242083,0.04655976176838756
2040,Road transport,True,0.25669408238846647,0.021135717918879294,0.2587272675858638,7.594762494733895,0.5284074610507306,0.0028085887319264802,0.018184524328091433
2040,Buildings,True,0.5531663099097485,0.13153316319533281,0.5783369735755418,6.36803308545116,0.6254669084694168,0.007505292812733706,0.04859386431027611
2040,Aviation and shipping,True,1.0826789381108668,0.29613062885659436,0.6475239862496203,4.777282445634675,0.7622304236027032,0.015044542483648416,0.06493839075096762
2040,Other energy,True,0.5276774486139699,0.06221983819032669,0.41082863376156914,6.797222505008057,0.6725515047329091,0.005144794339656184,0.03553125426314079
2040,Land-use CO2,False,0.7126361544585276,0.1541468916324733,0.651768137667138,6.7111271258481455,0.8251639765443177,0.006843251559415969,0.04430740359058978
2041,Power,True,0.6831571118924512,0.03251656786101267,0.8589199743479174,15.686480785491332,0.5477739282931108,0.0018755868259992424,0.021875450092965362
2041,Industry,True,1.338940661225187,0.08423897947194048,1.0481269640710082,12.57213849625166,0.6197398617129435,0.005041091364056898,0.036747213265425065
2041,Road transport,True,0.17116501411438861,0.009455365984847048,0.18805552658515814,7.782818021319053,0.5253857534134889,0.0014090478612586196,0.010271304072773626
2041,Buildings,True,0.4066451461400781,0.08791921140960285,0.585722936688772,6.953756022139933,0.6153988940839269,0.005261326527813312,0.03835262525791666
2041,Aviation and shipping,True,0.9224734844975756,0.2267212793906444,0.7425173533526952,5.51979979898737,0.7490981582888862,0.011845225154263775,0.057564124311686185
2041,Other energy,True,0.4074851596138207,0.03491931536960277,0.35826752875336415,7.155490033761422,0.6673208275885102,0.0031109919095163347,0.024189530911207586
2041,Land-use CO2,False,0.5571697463594694,0.11155335516697792,0.6983897162010845,7.40951684204923,0.81914096936387,0.005138229721082443,0.037455306744412935
