case,year,temperature_c_above_1750_fair_reference,gmsl_additional_since_2026_m,gmsl_rate_mm_yr,thermal_additional_m,glacier_additional_m,greenland_additional_m,antarctica_additional_m,absolute_climate_driven_component_state_m
low,2298,0.5889765637140771,0.34014435085162376,0.061621436892589365,0.12884803804785488,0.058842927329978464,0.014302165149285777,0.13815122032450455,0.5601443508516237
low,2299,0.5975970168413033,0.3402346474616611,0.09029661003734368,0.12886708922365797,0.05871519158547063,0.014219858580676988,0.13843250807185548,0.5602346474616611
low,2300,0.5979242936559113,0.3403269674861129,0.09232002445180854,0.12888643969787755,0.05858878259340371,0.014137908134932368,0.1387138370598992,0.5603269674861129
low,2301,0.5985168855490779,0.34042214716218755,0.0951796760746415,0.12890637799817994,0.05846399877375767,0.014056399387874584,0.1389953710023753,0.5604221471621875
low,2302,0.5748572404951823,0.3404425263648101,0.020379202622544668,0.12890044535751355,0.05831237203254884,0.013967566287382466,0.13926214268736525,0.5604425263648101
low,2303,0.5985755736485874,0.3405401015564682,0.0975751916580947,0.12892040523980441,0.05818970389716423,0.013886592888218231,0.1395433995312813,0.5605401015564682
low,2304,0.5687804208121655,0.3405431759468377,0.003074390369506297,0.1289078008345092,0.05803288833543342,0.01379637898564464,0.13980610779125036,0.5605431759468377
low,2305,0.5934369686422185,0.34062657549187436,0.08339954503666647,0.12892213267655978,0.05790630646619628,0.013714253804529397,0.14008388254458887,0.5606265754918743
low,2306,0.5751840179269943,0.34065250070153175,0.025925209657384762,0.1289165087789148,0.057759198029478,0.013626560001797725,0.14035023389134116,0.5606525007015317
low,2307,0.5809531156900678,0.340698138538866,0.04563783733424476,0.12891719548457997,0.05761999866667285,0.013540950992812578,0.14061999339480058,0.560698138538866
low,2308,0.5679213163798633,0.3407031174086852,0.004978869819205478,0.1289036636009805,0.057466379380261404,0.013451518159330954,0.14088155626811227,0.5607031174086852
low,2309,0.5630846118178361,0.34069386607169294,-0.009251336992255332,0.12888489631811212,0.057308120591219855,0.013360864423108569,0.14113998473925232,0.5606938660716929
low,2310,0.5749914001237872,0.34072418484225253,0.03031877055958976,0.1288791751294044,0.05716521491038541,0.013274181076127843,0.14140561372633487,0.5607241848422525
low,2311,0.5615763092172252,0.3407126311605342,-0.01155368171834592,0.1288588366330068,0.05700738053980707,0.013183602089826434,0.14166281189789387,0.5607126311605342
low,2312,0.5749071053879008,0.3407452246886499,0.0325935281156875,0.12885310245514814,0.05686660266292555,0.013097429465870274,0.14192809010470592,0.5607452246886498
low,2313,0.5738434688873407,0.34077557680520554,0.030352116555665276,0.1288462253228581,0.05672560643561507,0.013011184738430118,0.14219256030830224,0.5607755768052055
low,2314,0.5672111601204748,0.3407858229504641,0.01024614525857448,0.12883213378443542,0.056577765456008,0.012923137405934482,0.14245278630408614,0.5607858229504641
low,2315,0.5790458266673396,0.340835285911227,0.04946296076291379,0.12883099549296817,0.056445066554799236,0.01283905658423249,0.1427201672792271,0.560835285911227
low,2316,0.5868197438953665,0.3409107393721419,0.07545346091486493,0.128838341287845,0.056322502628002244,0.012757702373565993,0.14299219308272865,0.5609107393721419
low,2317,0.5600766752525103,0.3409013917141448,-0.009347657997094139,0.1288164905660361,0.05616911227081063,0.0126682297281751,0.14324755914912296,0.5609013917141448
low,2318,0.5435766599228982,0.340840287121702,-0.061104592442795536,0.12877670604181246,0.05599692288705192,0.012574061767390218,0.14349259642544732,0.560840287121702
low,2319,0.5580067818300636,0.34082715599270585,-0.013131128996146657,0.12875278402792462,0.055843458405397464,0.012484514432250099,0.1437463991271336,0.5608271559927058
low,2320,0.5533588087602866,0.34080041507037573,-0.02674092233012626,0.12872386398891184,0.055685533092741754,0.01239382965339763,0.14399718833532443,0.5608004150703757
low,2321,0.5503828193968229,0.3407654886992574,-0.03492637111834895,0.12869178505252987,0.05552518217864412,0.012302523843265661,0.1442459976248177,0.5607654886992574
low,2322,0.5776506202022654,0.34081955778388473,0.054069084627350605,0.12868955001683374,0.055398631367809356,0.012219883533170328,0.14451149286607123,0.5608195577838847
low,2323,0.5515490103626453,0.34079084618722955,-0.0287115966551843,0.1286588472705117,0.05524181563882617,0.012129455304205818,0.14476072797368583,0.5607908461872295
low,2324,0.5552680450281529,0.3407754831310268,-0.015363056202755132,0.12863229469154086,0.05509064887757263,0.012040423724995024,0.14501211583691825,0.5607754831310268
low,2325,0.5439075192061623,0.34072488514511723,-0.05059798590956177,0.12859342927403383,0.054926850553432646,0.011948256335072037,0.14525634898257866,0.5607248851451172
low,2326,0.5681561114243663,0.3407537250316911,0.028839886573872597,0.1285811346402118,0.05479346038178441,0.011863722597769993,0.1455154074119248,0.5607537250316911
low,2327,0.5495289452588717,0.3407238300992147,-0.02989493247640418,0.12854855671794813,0.0546386841649701,0.011773767030961474,0.14576282218533493,0.5607238300992147
low,2328,0.5358535228880609,0.34065125633803117,-0.07257376118352532,0.12850115887407465,0.05446840562581483,0.011680035948501706,0.14600165588963993,0.5606512563380311
low,2329,0.5699161286631045,0.3406898072516926,0.03855091366145036,0.12849106386633113,0.05434050749369344,0.011596861280275733,0.14626137461139221,0.5606898072516926
low,2330,0.5622638097969008,0.3407048701686328,0.015062916940200566,0.1284726514653025,0.05420442055337833,0.01151157580143447,0.14651622234851752,0.5607048701686328
low,2331,0.5452785500536655,0.34066647921828985,-0.03839095034297024,0.12843576548516317,0.054048853359776425,0.011421418246713083,0.1467604421266372,0.5606664792182898
low,2332,0.5429506960114454,0.34062198844955516,-0.04449076873469515,0.12839645180358428,0.05389160790048715,0.011330843013380429,0.1470030857321033,0.5606219884495551
low,2333,0.5670177567365695,0.34065631232072857,0.034323871173413956,0.12838351222971028,0.05376452879327916,0.011247827799039614,0.14726044349869954,0.5606563123207285
low,2334,0.5637267764267861,0.34068115368636187,0.024841365633299084,0.12836702170632824,0.05363445952389932,0.011164049257410547,0.1475156231987237,0.5606811536863618
low,2335,0.5623742862025338,0.34070277221052025,0.02161852415838439,0.1283491057103482,0.05350373488265743,0.011080109215419492,0.14776982240209513,0.5607027722105202
low,2336,0.5735436229205755,0.3407613749709756,0.05860276045532853,0.12834342873623023,0.05338729305886954,0.010999883750722333,0.14803076942515347,0.5607613749709756
low,2337,0.5493829416325923,0.34074332686944153,-0.018048101534051675,0.12831141185820444,0.05324275614786077,0.010912502119629595,0.14827665674374663,0.5607433268694415
low,2338,0.5380230848498557,0.34068998044913024,-0.05334642031129544,0.1282670994299855,0.053085471776064305,0.01082201634225139,0.148515392900829,0.5606899804491302
low,2339,0.5381727763575146,0.3406385537097325,-0.05142673939773079,0.12822308458167858,0.05292953540991112,0.010731848699847939,0.14875408501829485,0.5606385537097325
low,2340,0.554463429403058,0.3406410048891477,0.002451179415219329,0.12819697473320413,0.052794526983516096,0.010646808771997147,0.1490026944004303,0.5606410048891477
low,2341,0.5469865967786566,0.3406205923417357,-0.020412547412029802,0.1281627874608014,0.05265147690041151,0.010559780534309261,0.14924654744621346,0.5606205923417357
low,2342,0.5424995783163211,0.34058701684608494,-0.033575495650750575,0.12812380885696223,0.052504033193995256,0.010471682779122277,0.14948749201600509,0.5605870168460849
low,2343,0.5520489732497834,0.340585523738844,-0.0014931072409574142,0.12809536589185,0.052369262995271046,0.010386702607664187,0.14973419224405865,0.560585523738844
low,2344,0.5455121874551199,0.3405641920681852,-0.021331670658764068,0.1280598780784924,0.05222757335579799,0.010300023264003345,0.1499767173698915,0.5605641920681852
low,2345,0.5696756845692552,0.3406218177427368,0.05762567455158685,0.12805085798263316,0.05211598779760841,0.010220955722909549,0.1502340162395857,0.5606218177427368
low,2346,0.5492273931639337,0.3406146740677306,-0.00714367500620483,0.12801955799341008,0.05198067963575555,0.01013588787419209,0.15047854856437287,0.5606146740677306
low,2347,0.5586421265973972,0.34063902586966854,0.02435180193793851,0.12799862347093022,0.05185772857377209,0.01005392243307282,0.15072875139189335,0.5606390258696685
low,2348,0.5365799558658013,0.34059343463208525,-0.04559123758329786,0.12795368456378103,0.05170893886363813,0.009965615469376618,0.15096519573528944,0.5605934346320852
low,2349,0.5474284459439741,0.34058416599196417,-0.009268640121073979,0.1279207165515872,0.05157446606902623,0.00988078333555601,0.15120820003579466,0.5605841659919641
low,2350,0.5356525586266325,0.3405381692969027,-0.045996695061445436,0.12787500201993268,0.05142663936526136,0.009792729839753399,0.15144379807195524,0.5605381692969027
low,2351,0.5268396706065974,0.34046509993589136,-0.07306936101136863,0.1278198119575037,0.05126907585180708,0.009702389456806383,0.1516738226697742,0.5604650999358913
low,2352,0.5334280119943091,0.3404147707686481,-0.050329167243234885,0.12777197641920202,0.05112078463347809,0.009614227943174299,0.15190778177279368,0.5604147707686481
low,2353,0.534425412099101,0.3403690357182473,-0.04573505040084136,0.12772537390991862,0.050974815023859574,0.009526624061221518,0.1521422227232475,0.5603690357182473
low,2354,0.5431279257520829,0.34035270571691667,-0.016330001330611132,0.1276884062716181,0.050840555919236405,0.009441843124477996,0.1523819004015841,0.5603527057169166
low,2355,0.516565640556531,0.34025186965082943,-0.10083606608723983,0.12762257361806884,0.050674605231716616,0.00934964240437449,0.1526050483966695,0.5602518696508294
low,2356,0.5037175047324681,0.34011102210703437,-0.14084754379506403,0.12754292430923736,0.05049381208397637,0.00925414597045715,0.15282013974336345,0.5601110221070343
low,2357,0.5130165921586116,0.34000203289571185,-0.10898921132251882,0.12747366082095818,0.05032600755463877,0.009161517474015474,0.15304084704609944,0.5600020328957118
low,2358,0.5284039940823353,0.3399443833660426,-0.05764952966924586,0.12742139347868142,0.05017852537350122,0.009073540058296019,0.1532709244555639,0.5599443833660426
low,2359,0.5239080250998444,0.3398736007171833,-0.07078264885929109,0.12736437982885496,0.05002658622740598,0.008984538923842884,0.15349809573707945,0.5598736007171833
low,2360,0.5370533800282578,0.33984667996113216,-0.02692075605115196,0.12732187933485895,0.04989193971880605,0.008899611139134206,0.15373324976833286,0.5598466799611321
low,2361,0.5277519538300015,0.33979099862334916,-0.055681337782997886,0.12726936061984062,0.04974686932274368,0.008812239563650237,0.1539625291171146,0.5597909986233491
low,2362,0.5148586465827276,0.3396950172619958,-0.09598136135335888,0.1272029356263556,0.04958689463905559,0.00872146655993157,0.15418372043665302,0.5596950172619958
low,2363,0.521761690477586,0.33962288961350207,-0.0721276484937361,0.12714424251406947,0.04943668135657596,0.008632920217472695,0.15440904552538398,0.559622889613502
low,2364,0.5242624470819326,0.3395602717239261,-0.06261788957595549,0.12708845535781316,0.04929067557373283,0.008545355611382872,0.1546357851809972,0.5595602717239261
low,2365,0.5409798344052595,0.3395529748476316,-0.0072968762945269106,0.12705107440335278,0.04916627505865788,0.008462913098351357,0.15487271228726956,0.5595529748476316
low,2366,0.5183129103585626,0.3394736652774394,-0.07930957019219864,0.12698907917100655,0.04901489884846673,0.008374171981610876,0.15509551527635523,0.5594736652774394
low,2367,0.5235494409342044,0.3394127303839295,-0.060934893509889676,0.1269329843818105,0.04887113565768782,0.008287187707543046,0.15532142263688814,0.5594127303839295
low,2368,0.5098222360813847,0.3393087714145301,-0.10395896939940918,0.1268620844442574,0.04871135940647435,0.008196598302721014,0.1555387292610773,0.5593087714145301
low,2369,0.5195864050571304,0.33923794775123184,-0.0708236632982473,0.12680205117570076,0.048564934298023846,0.008109024680315248,0.15576193759719192,0.5592379477512318
low,2370,0.49938986029383126,0.3391031412612745,-0.1348064899573398,0.12672016723185253,0.04839431603721352,0.008016103759862128,0.1559725542323463,0.5591031412612745
low,2371,0.5212892307521312,0.3390408989328232,-0.062242328451311835,0.12666242164348557,0.048252351253589607,0.007929560480555979,0.156196565555192,0.5590408989328232
low,2372,0.49824953089117635,0.338905428505608,-0.13547042721517855,0.12657971682371993,0.048082608470290375,0.007836873126230035,0.15640623008536758,0.558905428505608
low,2373,0.49088198872124633,0.3387477190530689,-0.15770945253912316,0.1264892253058894,0.047904786614611714,0.007742479151352316,0.15661122798121535,0.5587477190530689
low,2374,0.5048580365983228,0.3386370994889165,-0.11061956415236995,0.1264142546024637,0.04774594430221234,0.007652166630713712,0.15682473395352675,0.5586370994889165
low,2375,0.48705452662349547,0.3384702745152026,-0.16682497371389715,0.12632008907210607,0.04756574327945311,0.007557311550230941,0.1570271306134124,0.5584702745152026
low,2376,0.4927952097971514,0.33832388397034685,-0.14639054485576786,0.12623247145530264,0.04739418007318914,0.007464278002175431,0.15723295443967955,0.5583238839703468
low,2377,0.49498558901187406,0.33818630272589467,-0.13758124445217845,0.12614750885102682,0.04722666499499677,0.007372116450652624,0.1574400124292185,0.5581863027258946
low,2378,0.49848837149757,0.338061743587334,-0.12455913856068701,0.12606662492644527,0.047064821597271975,0.007281183246519274,0.15764911381709745,0.558061743587334
low,2379,0.5204190191502134,0.3380097863315543,-0.05195725577966659,0.12600991044755933,0.046931626052976946,0.007196619769997685,0.1578716300610204,0.5580097863315543
low,2380,0.5044860055415319,0.33790755636637315,-0.10222996518116645,0.1259359863613393,0.04677952484016497,0.007107858957606336,0.15808418620726256,0.5579075563663731
low,2381,0.5036804442287222,0.33780421439592856,-0.10334197044459259,0.1258614074933423,0.04662753753146985,0.007019145624676801,0.1582961237464396,0.5578042143959285
low,2382,0.4962959534775516,0.3376784292626681,-0.1257851332604476,0.12577899881382282,0.04646736034057487,0.006928687215539714,0.15850338289273064,0.5576784292626681
low,2383,0.503460917947955,0.33757746737299366,-0.10096188967445574,0.1257046561824514,0.046317409249753624,0.006840456528920166,0.15871494541186837,0.5575774673729936
low,2384,0.5114162612832501,0.33750375178739656,-0.07371558559710056,0.12563921738814693,0.04617854265257727,0.006754695125218722,0.15893129662145355,0.5575037517873965
low,2385,0.5121968166328579,0.33743392556870044,-0.06982621869611183,0.125574828408146,0.04604167973460717,0.006669411510012588,0.1591480059159347,0.5574339255687004
low,2386,0.5089665681692856,0.3373549865994887,-0.07893896921173926,0.1255071106388514,0.045901791400171824,0.00658348670869819,0.1593625978517672,0.5573549865994887
low,2387,0.5128186458280668,0.33728989532758935,-0.06509127189935349,0.1254438003414552,0.04576775480126276,0.00649889573902275,0.15957944444584865,0.5572898953275893
low,2388,0.4959751893926386,0.3371715469812354,-0.11834834635393587,0.1253623072136973,0.04561354041907058,0.006409927039705637,0.1597857723087619,0.5571715469812354
low,2389,0.4967572793660828,0.33705727681677033,-0.11427016446508009,0.12528191422387336,0.04546145797198835,0.006321439689628609,0.15999246493128,0.5570572768167703
low,2390,0.5198122306009944,0.3370191821788012,-0.0380946379691105,0.12522691570506267,0.045339386450184885,0.006239612381349173,0.16021326764220445,0.5570191821788012
low,2391,0.5095957718002139,0.33694923049357905,-0.06995168522216932,0.1251609386206476,0.04520548791941144,0.006155164787942959,0.160427639165577,0.556949230493579
low,2392,0.515224228330818,0.33689881812162603,-0.050412371953023616,0.12510130160118832,0.045079608538288476,0.006072546229468338,0.16064536175268085,0.556898818121626
low,2393,0.47850865231973866,0.33673054218102294,-0.16827594060309092,0.12500179194432143,0.044908221619165134,0.005980227446139755,0.16084030117139664,0.5567305421810229
low,2394,0.4973987279860922,0.33662536931512554,-0.10517286589739605,0.12492319118714164,0.044762174922331824,0.005893216134224777,0.16104678707142728,0.5566253693151255
low,2395,0.4951361299391109,0.3365143218565956,-0.111047458529967,0.12484236032529598,0.044614346870718885,0.005805856027288933,0.16125175863329172,0.5565143218565956
low,2396,0.4954671010473682,0.33640583585741746,-0.10848599917812063,0.12476213546484675,0.044468033002966256,0.0057188500645996496,0.16145681732500478,0.5564058358574174
low,2397,0.5072515577225265,0.33633702383015684,-0.06881202726061186,0.12469500948095362,0.04433765237893228,0.005635330436685931,0.16166903153358497,0.5563370238301568
low,2398,0.47779270415848796,0.33617388561771644,-0.16313821244040572,0.12459594997797212,0.04417084166025269,0.005544149823645178,0.16186294415584646,0.5561738856177164
low,2399,0.4782218848383628,0.33601384511173404,-0.16004050598239505,0.124497658852408,0.04400581800633156,0.00545335741630823,0.16205701083668622,0.556013845111734
low,2400,0.48923342992890356,0.33589128366471843,-0.12256144701561222,0.12441167817338376,0.0438560976230446,0.005365745549611535,0.16225776231867856,0.5558912836647184
central,2026,1.4180417157458238,0.004074473651960009,4.074473651960009,0.0013920476751380778,0.0010910612432865618,0.0006543369230381443,0.0009370278104972145,0.22407447365196
central,2027,1.436873164988326,0.008201213462487367,4.126739810527358,0.0028016397274814864,0.0021854867886555163,0.0013279975968667757,0.0018860893494835988,0.22820121346248737
central,2028,1.4574703032169474,0.012386501452375437,4.18528798988807,0.004230743960508057,0.0032841436222079273,0.0020232588121142717,0.0028483550575451842,0.23238650145237544
central,2029,1.4760124793098088,0.01662291635832308,4.236414905947644,0.005676956096974953,0.004385552885367627,0.002737959751705203,0.003822447624275308,0.23662291635832308
central,2030,1.4922842003302534,0.02090225729763892,4.27934093931584,0.007137632451361023,0.005488179930774259,0.0034695980730216416,0.0048068468424819905,0.24090225729763892
central,2031,1.5045588359047959,0.02521010611086605,4.307848813227127,0.008608163599676907,0.006589548586180757,0.004213511662391249,0.005798882262617142,0.24521010611086605
central,2032,1.5218524506380349,0.029564531089565055,4.354424978699006,0.010094257361549869,0.0076924975234412135,0.004975880576121812,0.006801895628452154,0.24956453108956506
central,2033,1.5237960919360694,0.03391013308979293,4.345602000227878,0.011578326445586665,0.00878808299924684,0.005738076119454594,0.0078056475255048365,0.25391013308979293
central,2034,1.5502441997088443,0.03833542023431971,4.425287144526779,0.013088381741123672,0.00989031260818403,0.006530252030548779,0.00882647385446323,0.2583354202343197
central,2035,1.5690731710139714,0.042812800663029144,4.4773804287094325,0.014615641417307854,0.010994592770322636,0.007343280770178616,0.009859285705220065,0.26281280066302914
central,2036,1.5839595656390966,0.04732795972991585,4.515159066886709,0.016155550516845946,0.012098586848527923,0.00817237432984319,0.010901448034698787,0.26732795972991585
central,2037,1.6028626311756002,0.05189546349887872,4.567503768962866,0.017712663379569935,0.013204366162667472,0.009022800527844717,0.011955633428796575,0.2718954634988787
central,2038,1.617906533437659,0.05650125982300305,4.605796324124334,0.019282520379557064,0.014309703864467851,0.00988977314646134,0.013019262432516793,0.27650125982300305
central,2039,1.620413486231194,0.061099705215220984,4.598445392217931,0.020850757162736835,0.015407873036869746,0.01075710318251711,0.014083971833097304,0.281099705215221
central,2040,1.6251349093613272,0.06569891777908346,4.599212563862476,0.022419909181541964,0.016500099692307493,0.01162767156135866,0.015151237343875357,0.28569891777908346
central,2041,1.6169939601986028,0.0702521363219272,4.55321854284374,0.023975273966964528,0.017579599281953226,0.012484780443081635,0.01621248262992783,0.2902521363219272
central,2042,1.622651954008111,0.07480973997096893,4.557603649041731,0.025532661131639614,0.018653804254380568,0.013346364253809896,0.01727691033113883,0.29480973997096893
central,2043,1.6124215572003742,0.07931396548816169,4.504225517192761,0.02707390673663536,0.019714294648224245,0.014191837684213657,0.018333926419088445,0.2993139654881617
central,2044,1.6240528077727665,0.0838445233988305,4.530557910668809,0.028624041640556708,0.02077282174777398,0.015049550567573455,0.019398109442926352,0.3038445233988305
central,2045,1.6215448536433017,0.08834993489369444,4.505411494863942,0.030166881354318886,0.021821875770856272,0.015901148483965705,0.020460029284553594,0.30834993489369444
central,2046,1.6379642790502276,0.09289921987890506,4.5492849852106225,0.03172407801222109,0.02287152096490247,0.01677131544746363,0.021532305454317884,0.31289921987890507
central,2047,1.6329861243951667,0.0974143505236292,4.515130644724142,0.033271136217209216,0.023910478625465456,0.017632068535625614,0.022600667145328927,0.3174143505236292
central,2048,1.647831768809255,0.1019677136579196,4.5533631342903895,0.034830740706656343,0.024949205763761,0.018509434789159007,0.02367833239834325,0.3219677136579196
central,2049,1.659988013050148,0.10654947289003078,4.581759232111182,0.036399782033837494,0.0259862269903436,0.01939996075458321,0.024763503111266495,0.3265494728900308
central,2050,1.6511999149770364,0.11108312215939434,4.5336492693635595,0.03795429684514315,0.027010734412305837,0.02027587868242267,0.025842212219522702,0.33108312215939434
central,2051,1.6578536169352882,0.1156252150592321,4.542092899837757,0.03951197441636878,0.028030798930394715,0.02115768386622209,0.02692475784624649,0.3356252150592321
central,2052,1.6439477927692465,0.12010073458921541,4.475519529983318,0.04104930910977257,0.02903580997867862,0.022018183991475038,0.027997431509289183,0.3401007345892154
central,2053,1.6380718783440478,0.12453924962709348,4.438515037878066,0.042575536087566423,0.030030019737006017,0.02286810183628543,0.029065591966235607,0.3445392496270935
central,2054,1.6406232769092683,0.1289716277570124,4.4323781299189235,0.044100318300926825,0.031017916798143738,0.023718532724859076,0.030134859933082764,0.3489716277570124
central,2055,1.62771843996322,0.13334161683591098,4.369989078898573,0.04560599560859642,0.03199143271274661,0.024549257877028066,0.031194930637539864,0.353341616835911
central,2056,1.6235064913887514,0.13768112880715846,4.339511971247489,0.04710255732558759,0.03295523068498882,0.025371736348470536,0.03225160444811151,0.35768112880715847
central,2057,1.6335662106566702,0.1420422434200028,4.3611146128443306,0.04860633997397924,0.03391692642901904,0.026204579319815305,0.033314397697189226,0.3620422434200028
central,2058,1.645498810583707,0.1464317837328251,4.389540312822293,0.05011946335757782,0.034877467546720706,0.02705029725633555,0.034384555572191035,0.3664317837328251
central,2059,1.6320524274404087,0.1507571989538035,4.325415220978401,0.05161289623648806,0.03582358040852415,0.02787556764918009,0.0354451546596112,0.3707571989538035
central,2060,1.6317480425342241,0.155066620870056,4.309421916252498,0.05310171429585149,0.03676225521208398,0.028697689760075196,0.03650496160204534,0.375066620870056
central,2061,1.6312822023336535,0.15935954293077362,4.29292206071763,0.054585746200530375,0.03769346408386366,0.029516463443668498,0.037563869202711084,0.3793595429307736
central,2062,1.6259266087345674,0.1636182478140676,4.258704883293996,0.056059417335654074,0.03861468218578376,0.03032553016698604,0.03861861812564373,0.3836182478140676
central,2063,1.6147005825193925,0.16782153936576852,4.2032915517009055,0.05751604823757438,0.0395228458138136,0.03111734825490481,0.039665297059475746,0.3878215393657685
central,2064,1.6157535517512058,0.17201429053352144,4.192751167752917,0.05896972073032554,0.04042458574197637,0.031907887576720445,0.04071209648449906,0.39201429053352144
central,2065,1.6137394761552906,0.17618541317488787,4.1711226413664315,0.06041693807241637,0.04131831347502367,0.032693189990225496,0.041756971637222313,0.39618541317488787
central,2066,1.6024452370863262,0.1803012950722894,4.11588189740153,0.06184711280602241,0.042199100469827694,0.03346134498540233,0.042793736811036966,0.4003012950722894
central,2067,1.6109924010572363,0.18443422734301365,4.132932270724254,0.0632829695134992,0.04307770794071103,0.03423792577528999,0.04383562411351344,0.40443422734301365
central,2068,1.6099104156518012,0.18854919938250517,4.114972039491516,0.06471348721849125,0.043948976923298105,0.03501052397460869,0.04487621126610713,0.40854919938250517
central,2069,1.6052961398834826,0.19263346550871038,4.0842661262052165,0.06613464427201955,0.04481106459909262,0.03577461250671658,0.045913144130881614,0.4126334655087104
central,2070,1.6132896483946004,0.19673296112051805,4.099495611807669,0.0675608763151219,0.04567080968367203,0.03654644519420773,0.046954829927516414,0.41673296112051805
central,2071,1.6158124359712027,0.20082778811050825,4.094826989990197,0.0689859165953315,0.046525289005449846,0.03731896364152272,0.04799761886820415,0.42082778811050825
central,2072,1.5974937694943367,0.20484227233797206,4.014484227463811,0.07038594971305266,0.04736334495405441,0.038065361633480274,0.0490276160373847,0.42484227233797206
central,2073,1.5952587317617908,0.2088351387826793,3.992866444707255,0.07177942840731456,0.04819374215139717,0.0388064172632069,0.050055550960760684,0.4288351387826793
central,2074,1.5915462134099456,0.21280112613816568,3.9659873554863667,0.07316468285576218,0.04901573320669482,0.03954027027876403,0.05108043979694467,0.4328011261381657
central,2075,1.586739774833301,0.21673638667528985,3.9352605371241745,0.07454048636169806,0.0498287787324843,0.04026556662305003,0.05210155495805746,0.43673638667528986
central,2076,1.5872662213636493,0.22066038595934753,3.9239992840576776,0.07591296065365168,0.05063585781773998,0.040989113690632684,0.053122453797323194,0.44066038595934753
central,2077,1.580645302573804,0.224547277891654,3.8868919323064577,0.07727394682615417,0.05143310040010925,0.04170185914068336,0.05413837152470721,0.444547277891654
central,2078,1.5647804073526237,0.2283637640900644,3.816486198410407,0.07861291315791101,0.05221543464277208,0.0423922680328416,0.05514314825653968,0.4483637640900644
central,2079,1.572078784679729,0.2321939628499868,3.8301987599224097,0.07995639487423666,0.052995802456960575,0.043089533154828163,0.05615223236396143,0.4521939628499868
central,2080,1.5775290543019918,0.2360311738807672,3.8372110307803853,0.0813022669509411,0.053773177003131126,0.04379134054451218,0.05716438938218278,0.4560311738807672
central,2081,1.5910517776043276,0.2399046752084095,3.8735013276423036,0.08265974821977194,0.05455198003584878,0.044507947712970966,0.05818499923981779,0.4599046752084095
central,2082,1.5791955645502762,0.2437223717856227,3.817696577213203,0.08399980101291578,0.05531830148306745,0.04520713133969917,0.059197137949940304,0.4637223717856227
central,2083,1.578178971333216,0.24752376895880182,3.801397173179122,0.08533486326297397,0.05607816861573629,0.045902700448123515,0.06020803663196804,0.4675237689588018
central,2084,1.5707878759881833,0.2512858599230807,3.7620909642788747,0.08665766408335197,0.05682810826583816,0.04658664126717035,0.06121344630672018,0.4712858599230807
central,2085,1.5750605016796109,0.25505103513809846,3.7651752150177353,0.08798156847360482,0.05757464213029713,0.04727367869652695,0.06222114583766952,0.47505103513809843
central,2086,1.5619787562770575,0.2587564868221093,3.7054516840108187,0.08928673971371116,0.058308171914890836,0.04794201082156285,0.06321956437194441,0.47875648682210925
central,2087,1.5562561028304862,0.2624290898026874,3.672602980578199,0.09058164171776396,0.05903285761610223,0.048600977341863166,0.0642136131269581,0.48242908980268745
central,2088,1.5567598285950417,0.2660914909230855,3.662401120398062,0.09187341968839326,0.059752251235224554,0.049258374549627865,0.06520744544983982,0.4860914909230855
central,2089,1.5638201946672154,0.2697674589505138,3.6759680274283113,0.09316957585461753,0.06047005713323285,0.04992239340829538,0.06620543255436806,0.4897674589505138
central,2090,1.5575770347273785,0.27340885401178794,3.6413950612740886,0.09445489367757849,0.061178853301308164,0.05057640391791178,0.06719870311498945,0.4934088540117879
central,2091,1.5687613693885147,0.2770788533492844,3.6699993374964546,0.09574932126065801,0.06188843320839986,0.051242220798486365,0.06819887808174013,0.49707885334928437
central,2092,1.5623956277152928,0.28071388695660304,3.6350336073186496,0.09703277534587361,0.06258901260795376,0.051897845434826284,0.06919425356794937,0.500713886956603
central,2093,1.5705568414624502,0.28436665936027405,3.652772403671012,0.09832188952084249,0.06328874082887344,0.052561512133616,0.07019451687694214,0.504366659360274
central,2094,1.5688309364199913,0.28800135066488064,3.6346913046065854,0.09960534804954864,0.063982129438599,0.053220799295997975,0.07119307388073495,0.5080013506648806
central,2095,1.5710999658458178,0.29163250249676353,3.631151831882895,0.10088773273037373,0.06467144227671888,0.05388073867275027,0.07219258881692064,0.5116325024967635
central,2096,1.5639573381365621,0.29522608306402087,3.5935805672573373,0.1021582904518716,0.06535148466421252,0.05452952123271225,0.07318678671522451,0.5152260830640208
central,2097,1.5674121763950921,0.2988205886565788,3.5945055925579172,0.10342916639503207,0.06602821822045722,0.05518046853422118,0.07418273550686834,0.5188205886565788
central,2098,1.5609550726691552,0.30238017282557017,3.559584168991381,0.10468903171695386,0.06669614891614188,0.05582116593466373,0.07517382625781062,0.5223801728255701
central,2099,1.5390500980526411,0.3058491850331787,3.469012207608535,0.10592026316696558,0.06734659331656938,0.05643256546327452,0.07614976308636916,0.5258491850331787
central,2100,1.5517760916207164,0.30935305873030494,3.5038736971262363,0.10716252080548365,0.06799923567416795,0.057057660527140536,0.07713364172351277,0.5293530587303049
central,2101,1.540442334482584,0.31280479544783435,3.451736717529408,0.10838827627116236,0.06864044789362071,0.057666653359729855,0.07810941792332142,0.5328047954478343
central,2102,1.5414802224866968,0.3162492725898882,3.44447714205387,0.1096117157360867,0.06927731721083304,0.05827489569239114,0.07908534395057737,0.5362492725898882
