year,temperature_c_above_1750_fair_reference,gmsl_additional_since_2026_m,gmsl_rate_mm_yr,thermal_additional_m,glacier_additional_m,greenland_additional_m,antarctica_additional_m,absolute_climate_driven_component_state_m
6020,0.2000039396724855,0.1820345419302323,-0.015748337356014108,5.109737786043733e-05,-0.030872589840442277,-0.040196723575644334,0.25305275796845844,0.4020345419302323
6021,0.20000392656210667,0.18201880268585693,-0.01573924437536789,5.0955872851810025e-05,-0.030872595038820637,-0.04019673386880275,0.2530371757206285,0.40201880268585694
6022,0.20000391349535632,0.18200307252846,-0.015730157396920408,5.081475720977724e-05,-0.030872600219900147,-0.040196744129741356,0.25302160212089175,0.40200307252846
6023,0.2000039004720893,0.18198735145204528,-0.01572107641473197,5.067402987156411e-05,-0.030872605383738372,-0.0401967543585606,0.2530060371644727,0.4019873514520453
6024,0.2000038874921609,0.1819716394506223,-0.01571200142297391,5.053368977725459e-05,-0.030872610530392683,-0.04019676455536061,0.2529904808465983,0.4019716394506223
6025,0.2000038745554269,0.1819559365182066,-0.015702932415706528,5.0393735869805334e-05,-0.03087261565992027,-0.0401967747202412,0.25297493316249825,0.4019559365182066
6026,0.20000386166174355,0.18194024264881972,-0.01569386938687911,5.025416709503183e-05,-0.030872620772378123,-0.04019678485330189,0.2529593941074047,0.4019402426488197
6027,0.2000038488109676,0.18192455783648906,-0.01568481233066299,5.011498240158063e-05,-0.030872625867823036,-0.040196794954641867,0.25294386367655236,0.40192455783648906
6028,0.20000383600295626,0.18190888207524777,-0.015675761241285002,4.997618074095711e-05,-0.03087263094631163,-0.04019680502436003,0.2529283418651785,0.4019088820752478
6029,0.2000038232375672,0.18189321535913508,-0.015666716112694434,4.983776106748383e-05,-0.030872636007900335,-0.04019681506255497,0.2529128286685229,0.4018932153591351
6030,0.2000038105146586,0.1818775576821959,-0.015657676939173637,4.969972233832831e-05,-0.03087264105264538,-0.040196825069324975,0.2528973240818279,0.4018775576821959
6031,0.2000037978340891,0.18186190903848112,-0.015648643714782917,4.9562063513461374e-05,-0.03087264608060282,-0.040196835044767995,0.2528818281003385,0.4018619090384811
6032,0.2000037851957178,0.1818462694220476,-0.01563961643352707,4.942478355567104e-05,-0.030872651091828518,-0.040196844988981725,0.25286634071930214,0.4018462694220476
6033,0.20000377259940424,0.18183063882695769,-0.015630595089910493,4.928788143054863e-05,-0.030872656086378153,-0.040196854902063525,0.2528508619339688,0.4018306388269577
6034,0.20000376004500853,0.18181501724727986,-0.015621579677826958,4.915135610647492e-05,-0.030872661064307222,-0.040196864784110456,0.252835391739591,0.40181501724727986
6035,0.2000037475323911,0.1817994046770883,-0.015612570191558817,4.9015206554620105e-05,-0.030872666025671028,-0.04019687463521929,0.25281993013142395,0.4017994046770883
6036,0.20000373506141297,0.18178380111046297,-0.01560356662533291,4.887943174892995e-05,-0.030872670970524693,-0.040196884455486484,0.2528044771047252,0.40178380111046297
6037,0.20000372263193558,0.18176820654148976,-0.015594568973209544,4.874403066613964e-05,-0.030872675898923167,-0.040196894245008205,0.252789032654755,0.40176820654148976
6038,0.20000371024382077,0.18175262096426023,-0.015585577229526582,4.860900228574605e-05,-0.030872680810921198,-0.04019690400388033,0.252773596776776,0.40175262096426023
6039,0.20000369789693095,0.18173704437287178,-0.015576591388455352,4.847434558999386e-05,-0.030872685706573366,-0.040196913732198414,0.25275816946605356,0.4017370443728718
6040,0.20000368559112894,0.1817214767614275,-0.015567611444278207,4.8340059563889426e-05,-0.030872690585934066,-0.04019692343005774,0.2527427507178554,0.4017214767614275
6041,0.20000367332627794,0.18170591812403628,-0.015558637391221986,4.8206143195173023e-05,-0.030872695449057512,-0.04019693309755328,0.2527273405274519,0.4017059181240363
6042,0.20000366110224171,0.18169036845481276,-0.01554966922351353,4.807259547431886e-05,-0.030872700295997736,-0.040196942734779716,0.2527119388901159,0.40169036845481276
6043,0.20000364891888445,0.18167482774787744,-0.015540706935324167,4.7939415394548934e-05,-0.030872705126808585,-0.04019695234183143,0.2526965458011229,0.40167482774787744
6044,0.20000363677607078,0.18165929599735628,-0.015531750521158294,4.780660195179143e-05,-0.030872709941543737,-0.04019696191880254,0.25268116125575074,0.4016592959973563
6045,0.20000362467366575,0.1816437731973812,-0.015522799975076218,4.767415414469456e-05,-0.030872714740256692,-0.04019697146578682,0.25266578524928,0.4016437731973812
6046,0.20000361261153493,0.18162825934208973,-0.015513855291471312,4.7542070974612716e-05,-0.03087271952300076,-0.04019698098287779,0.25265041777699365,0.40162825934208973
6047,0.20000360058954425,0.18161275442562505,-0.01550491646468144,4.741035144559258e-05,-0.03087272428982909,-0.04019699047016869,0.25263505883417725,0.40161275442562505
6048,0.20000358860756018,0.18159725844213617,-0.015495983488877929,4.7278994564387e-05,-0.030872729040794633,-0.040196999927752435,0.25261970841611886,0.4015972584421362
6049,0.20000357666544955,0.18158177138577766,-0.015487056358509665,4.714799934042724e-05,-0.03087273377595018,-0.040197009355721666,0.2526043665181091,0.40158177138577766
6050,0.20000356476307968,0.1815662932507098,-0.015478135067859,4.7017364785836846e-05,-0.030872738495348342,-0.040197018754168756,0.25258903313544107,0.4015662932507098
6051,0.20000355290031835,0.18155082403109854,-0.015469219611263796,4.6887089915390034e-05,-0.030872743199041555,-0.04019702812318576,0.25257370826341047,0.40155082403109854
6052,0.2000035410770337,0.18153536372111548,-0.015460309983061915,4.675717374652555e-05,-0.030872747887082087,-0.04019703746286447,0.2525583918973155,0.4015353637211155
6053,0.2000035292930944,0.18151991231493783,-0.015451406177646732,4.662761529936055e-05,-0.030872752559522015,-0.04019704677329637,0.25254308403245684,0.40151991231493783
6054,0.2000035175483695,0.18150446980674842,-0.015442508189411619,4.649841359663509e-05,-0.030872757216413263,-0.040197056054572695,0.2525277846641377,0.4015044698067484
6055,0.20000350584272852,0.18148903619073573,-0.01543361601269444,4.636956766376765e-05,-0.030872761857807567,-0.040197065306784366,0.2525124937876639,0.4014890361907357
6056,0.20000349417604135,0.1814736114610939,-0.015424729641833057,4.624107652877185e-05,-0.030872766483756496,-0.04019707453002204,0.25249721139834364,0.4014736114610939
6057,0.20000348254817843,0.18145819561202262,-0.015415849071276355,4.6112939222325844e-05,-0.030872771094311448,-0.04019708372437607,0.2524819374914878,0.4014581956120226
6058,0.20000347095901053,0.18144278863772714,-0.01540697429547322,4.598515477770293e-05,-0.03087277568952365,-0.04019709288993656,0.25246667206240964,0.40144278863772714
