year,temperature_c_above_1750_fair_reference,gmsl_additional_since_2026_m,gmsl_rate_mm_yr,thermal_additional_m,glacier_additional_m,greenland_additional_m,antarctica_additional_m,absolute_climate_driven_component_state_m
3191,0.0633945430987512,0.23221108130645798,-0.4876342824232105,0.023880232550744118,-0.0525464808518617,-0.029578150701118355,0.2904554803086939,0.452211081306458
3192,0.06318357975599634,0.2317241794722182,-0.4869018342397724,0.023655641691748844,-0.05263140742612049,-0.02962795999954765,0.2903279052061375,0.4517241794722182
3193,0.06297331845366659,0.23123800921125723,-0.48617026096098304,0.0234314522222909,-0.052716089938122546,-0.029677613877347662,0.2902002608044365,0.45123800921125723
3194,0.0627637568555231,0.23075256964684995,-0.4854395644072751,0.023207663795204947,-0.05280052897482829,-0.029727112782086656,0.29007254760855994,0.45075256964684995
3195,0.06255489263310149,0.23026785990047535,-0.48470974637460085,0.022984276061656483,-0.05288472512251568,-0.02977645716030943,0.28994476612164394,0.45026785990047535
3196,0.06234672346568604,0.22978387909184003,-0.48398080863532034,0.022761288671155386,-0.05296867896677565,-0.029825647457537637,0.28981691684499794,0.44978387909184003
3197,0.06213924704028384,0.22930062633890283,-0.48325275293720216,0.022538701271569553,-0.05305239109250756,-0.029874684118270087,0.2896890002781109,0.44930062633890283
3198,0.06193246105159918,0.2288181007578979,-0.48252558100492227,0.022316513509138325,-0.053135862083914784,-0.02992356758598309,0.28956101691865743,0.4488181007578979
3199,0.0617263632020078,0.22833630146335884,-0.4817992945390648,0.022094725028485945,-0.05321909252450027,-0.02997229830313082,0.28943296726250395,0.44833630146335884
3200,0.06152095120153152,0.22785522756814172,-0.4810738952171212,0.021873335472634883,-0.05330208299706217,-0.030020876711145686,0.2893048518037147,0.4478552275681417
3201,0.06131622276781261,0.22737487818344868,-0.4803493846930462,0.021652344483019142,-0.05338483408368956,-0.03006930325043873,0.2891766710345578,0.4473748781834487
3202,0.061112175626088595,0.22689525241885086,-0.47962576459781303,0.021431751699497473,-0.05346734636575815,-0.030117578360400035,0.28904842544551157,0.44689525241885086
3203,0.06090880750916694,0.2264163493823115,-0.4789030365393576,0.021211556760366526,-0.05354962042392607,-0.03016570247939916,0.2889201155252702,0.4464163493823115
3204,0.060706116157399806,0.2259381681802086,-0.47818120210291193,0.02099175930237393,-0.0536316568381297,-0.030213676044785594,0.28879174176074995,0.4459381681802086
3205,0.060504099318658994,0.22546070791735792,-0.4774602628506708,0.020772358960731332,-0.053713456187579535,-0.030261499492889234,0.28866330463709533,0.4454607079173579
3206,0.06030275474831083,0.22498396769703508,-0.4767402203228466,0.020553355369127307,-0.05379501905075613,-0.03030917325902084,0.2885348046376847,0.4449839676970351
3207,0.060102080209191375,0.2245079466209983,-0.4760210760367811,0.020334748159740304,-0.053876346005406035,-0.03035669777747258,0.2884062422441366,0.4445079466209983
3208,0.05990207347158147,0.2240326437895104,-0.4753028314878893,0.020116536963251427,-0.053957437628537844,-0.03040407348151853,0.28827761793631534,0.4440326437895104
3209,0.05970273231318197,0.22355805830136108,-0.4745854881493261,0.019898721408857206,-0.05403829449641823,-0.030451300803415203,0.2881489321923373,0.4435580583013611
3210,0.05950405451908907,0.22308418925388865,-0.4738690474724305,0.01968130112428229,-0.05411891718456804,-0.030498380174402137,0.2880201854885765,0.44308418925388865
3211,0.0593060378817697,0.22261103574300187,-0.47315351088678126,0.019464275735792083,-0.054199306267758485,-0.030545312024702436,0.2878913782996707,0.44261103574300187
3212,0.059108680201036906,0.22213859686320178,-0.4724388798000856,0.019247644868205294,-0.0542794623200073,-0.030592096783523384,0.28776251109852713,0.4421385968632018
